Código,Nome,Telefone
731249,João Silva,11964260379
756667,Ricardo Mendes,11921321986
813310,Paulo Santos,11993046800
518422,Carlos Oliveira,11914375354
571545,Paulo Santos,11901179851
251191,Fernanda Alves,11996307614
231740,Carlos Oliveira,11934788729
188985,Maria Souza,11990826649
391295,Paulo Santos,11934388441
839729,Paulo Santos,11974889921
326232,Camila Rocha,11953091672
245519,Fernanda Alves,11942381997
378871,João Silva,11987354398
708740,Carlos Oliveira,11954250805
515149,Carlos Oliveira,11924834054
841680,João Silva,11920343321
783817,Ana Pereira,11922880258
872041,João Silva,11986994098
989858,Camila Rocha,11920314857
718645,Ana Pereira,11902975216
962592,Fernanda Alves,11939674712
373260,Maria Souza,11945363631
566137,Ricardo Mendes,11933630532
594240,Paulo Santos,11998019509
121423,Carlos Oliveira,11916954385
172433,Carlos Oliveira,11903428691
469287,Lucas Lima,11988468809
527635,Fernanda Alves,11948851651
885878,Paulo Santos,11935317569
600025,Paulo Santos,11945588639
697037,Camila Rocha,11944374365
550232,Paulo Santos,11917153329
386406,Ana Pereira,11980029595
854882,Carlos Oliveira,11924770520
438509,Maria Souza,11997700983
270598,Ricardo Mendes,11905670986
805936,Fernanda Alves,11987493269
941853,Fernanda Alves,11976571184
633470,João Silva,11931081753
718124,Ana Pereira,11925805142
508376,Paulo Santos,11905630943
549630,Fernanda Alves,11957897712
589002,Lucas Lima,11937036720
156343,Camila Rocha,11969899728
576301,Lucas Lima,11908356282
860885,Maria Souza,11986344332
248624,Maria Souza,11989577646
461414,Carlos Oliveira,11918266791
805922,Maria Souza,11934625777
373697,Carlos Oliveira,11959178361
323422,João Silva,11970848072
257891,Carlos Oliveira,11941194976
283837,Ricardo Mendes,11920833080
834198,Fernanda Alves,11959604040
756141,Maria Souza,11914279154
506089,Fernanda Alves,11948681344
771428,Ricardo Mendes,11995101187
564409,Ana Pereira,11970976584
423179,Lucas Lima,11999109397
379113,Juliana Costa,11928853309
312088,Ana Pereira,11997337253
234628,Lucas Lima,11972694344
802018,Maria Souza,11913900085
482682,Camila Rocha,11936418443
300002,Maria Souza,11959826822
229013,Maria Souza,11908767075
287191,Carlos Oliveira,11974090771
775586,Maria Souza,11950349110
910438,Camila Rocha,11999442497
475396,Lucas Lima,11937364985
957344,Carlos Oliveira,11940259719
704901,Ana Pereira,11928968161
690444,Ricardo Mendes,11900680138
228101,Lucas Lima,11959081334
247895,João Silva,11932584678
133745,Maria Souza,11908122416
755497,Ricardo Mendes,11974856051
957356,Maria Souza,11960253926
341626,Ana Pereira,11949559544
200448,Fernanda Alves,11986124785
344949,Fernanda Alves,11989921410
173627,João Silva,11948089978
929681,Maria Souza,11968653378
930868,Maria Souza,11986761247
349912,Maria Souza,11990059756
808028,Juliana Costa,11949708616
996601,João Silva,11935156044
119238,Paulo Santos,11910871923
179333,Carlos Oliveira,11905928791
756314,Carlos Oliveira,11954955901
652892,Carlos Oliveira,11982590562
571283,Paulo Santos,11952399800
660475,Camila Rocha,11915561579
571901,Maria Souza,11956559630
267414,Juliana Costa,11919190419
195621,Camila Rocha,11942407516
699778,Maria Souza,11970209736
366113,Camila Rocha,11918736031
531475,Ricardo Mendes,11977266788
964076,Paulo Santos,11935468046
113550,Maria Souza,11905037451
456191,Juliana Costa,11950906944
370465,Carlos Oliveira,11923792822
930395,Ricardo Mendes,11971486724
441849,Paulo Santos,11979843176
166989,Lucas Lima,11918558125
125914,Juliana Costa,11979011107
646675,Camila Rocha,11974500285
913741,Maria Souza,11943052340
679117,Fernanda Alves,11928664153
868644,Paulo Santos,11917751749
281402,Ricardo Mendes,11957934402
365528,Fernanda Alves,11941653442
491844,Ricardo Mendes,11940256345
441785,Ricardo Mendes,11982644576
863440,Lucas Lima,11934682746
992425,João Silva,11994458333
750486,Maria Souza,11975973815
884824,Camila Rocha,11916740803
445394,Carlos Oliveira,11929469599
633572,Juliana Costa,11914789235
641158,Paulo Santos,11992209380
753411,Fernanda Alves,11944016264
471539,Camila Rocha,11900631193
541660,João Silva,11991826669
265632,Camila Rocha,11994041179
764103,João Silva,11909510793
248608,Lucas Lima,11903963193
968907,Ana Pereira,11925576804
808226,Carlos Oliveira,11993201354
552818,Ana Pereira,11951915384
393432,Carlos Oliveira,11934380414
423234,Carlos Oliveira,11917331898
354441,Juliana Costa,11951882651
738683,Carlos Oliveira,11999821766
220173,Juliana Costa,11937085676
378179,Ana Pereira,11939428983
151675,Ana Pereira,11922666221
106055,João Silva,11922735344
508911,João Silva,11966782883
520050,Camila Rocha,11933368690
891889,João Silva,11986340862
810353,Camila Rocha,11975820348
789634,Maria Souza,11954665792
651870,Ana Pereira,11986701850
154816,Paulo Santos,11952262421
862675,Juliana Costa,11998730649
666962,Paulo Santos,11991578571
939075,Carlos Oliveira,11948017629
198439,Juliana Costa,11973402627
444360,Juliana Costa,11930114158
302678,Carlos Oliveira,11983711815
485262,Fernanda Alves,11967334198
258440,João Silva,11961364210
552085,Paulo Santos,11959090130
769305,Maria Souza,11937333100
341387,Fernanda Alves,11921955222
264921,Camila Rocha,11941323684
581750,Paulo Santos,11964994749
339755,João Silva,11989885960
163097,Ricardo Mendes,11918065833
882013,Juliana Costa,11963854265
994875,Juliana Costa,11957412803
635024,Paulo Santos,11905638996
979128,Paulo Santos,11947765557
558127,Ana Pereira,11953400450
512145,Maria Souza,11932602735
967712,Ricardo Mendes,11938640912
412033,Paulo Santos,11974305149
626840,Carlos Oliveira,11918679209
950447,Camila Rocha,11994920565
890417,Lucas Lima,11940916607
864355,Ricardo Mendes,11990024619
928514,Maria Souza,11994360028
554049,Juliana Costa,11990769359
846182,Fernanda Alves,11959287202
584390,Maria Souza,11931932236
543095,Paulo Santos,11900216221
621252,Maria Souza,11984026603
847826,Ana Pereira,11984481708
806334,Maria Souza,11996339011
761266,João Silva,11951153312
545795,Lucas Lima,11937443774
369693,Maria Souza,11953054443
185711,Maria Souza,11949731694
452267,Camila Rocha,11912482458
411153,Ricardo Mendes,11949871419
949026,Fernanda Alves,11938602659
314435,Camila Rocha,11903184646
139390,Juliana Costa,11919215050
141674,Juliana Costa,11945929619
811430,Carlos Oliveira,11941840542
419904,Ricardo Mendes,11977696510
299648,Juliana Costa,11944405794
444639,Lucas Lima,11913487643
157994,Carlos Oliveira,11960553802
791510,Lucas Lima,11922406407
379583,Carlos Oliveira,11941010455
190768,Juliana Costa,11973286384
703288,Ana Pereira,11955944210
759083,Camila Rocha,11914516818
254788,Ricardo Mendes,11968086271
441571,Maria Souza,11977815659
786253,Maria Souza,11913445373
148165,João Silva,11914658409
705680,Carlos Oliveira,11975965304
700542,João Silva,11996425881
381940,Juliana Costa,11940981540
801348,Maria Souza,11948866877
108008,Ana Pereira,11916221227
709200,Paulo Santos,11962765694
543539,Paulo Santos,11971194284
556924,Ricardo Mendes,11977802478
433461,Ricardo Mendes,11989782349
613422,Carlos Oliveira,11998026503
440839,Fernanda Alves,11905473174
152294,João Silva,11934201493
197998,João Silva,11956551967
532478,Paulo Santos,11965653101
115316,Lucas Lima,11989632009
111564,Lucas Lima,11926436765
270589,Ana Pereira,11979651493
531997,Camila Rocha,11989957502
581935,Juliana Costa,11919624550
165798,Lucas Lima,11931637104
546650,Lucas Lima,11943716082
820790,Paulo Santos,11907685442
123332,Juliana Costa,11922656864
599436,Lucas Lima,11931867519
830201,João Silva,11959241919
845757,Paulo Santos,11954988090
976515,Maria Souza,11960339537
266903,Carlos Oliveira,11983600954
951117,Carlos Oliveira,11907122343
358707,Carlos Oliveira,11917188491
240066,Juliana Costa,11946999427
931168,Maria Souza,11997789655
414094,Carlos Oliveira,11943749661
388798,Ricardo Mendes,11952795533
656551,Lucas Lima,11963779140
158767,Juliana Costa,11902500938
611755,João Silva,11950300819
762397,Paulo Santos,11905813268
511182,Paulo Santos,11913483796
122988,Paulo Santos,11985619835
668885,Paulo Santos,11916281141
351597,Fernanda Alves,11960518029
772385,Lucas Lima,11974164825
156935,Maria Souza,11920911812
791551,Paulo Santos,11919279111
190966,Ricardo Mendes,11949747954
734322,Juliana Costa,11962549890
357399,Maria Souza,11920630983
685528,Lucas Lima,11908764338
145644,Camila Rocha,11968129467
847909,Ricardo Mendes,11998524172
354739,João Silva,11950231361
981459,Lucas Lima,11998320746
549278,Maria Souza,11956006147
570231,Paulo Santos,11951980980
331966,Ricardo Mendes,11913127257
415703,João Silva,11998228687
713988,João Silva,11971229937
766875,Camila Rocha,11999698026
982259,Juliana Costa,11959998472
220120,Carlos Oliveira,11926079752
965221,Paulo Santos,11994632435
716364,João Silva,11999742377
185614,Lucas Lima,11968045388
929189,Juliana Costa,11920951977
481115,Ricardo Mendes,11994647630
531538,Paulo Santos,11907495437
749912,Paulo Santos,11976642447
400052,Lucas Lima,11954620284
873222,Carlos Oliveira,11944443734
850211,Lucas Lima,11988757399
235205,Juliana Costa,11950318439
602268,Juliana Costa,11971463814
669747,João Silva,11910564367
273674,Camila Rocha,11940311152
279991,Lucas Lima,11941781150
435583,Maria Souza,11959152501
703939,Juliana Costa,11957919933
415185,Maria Souza,11936227327
728935,Juliana Costa,11930576386
425798,Lucas Lima,11924131965
578261,Juliana Costa,11916193744
397963,Lucas Lima,11940950255
651922,Lucas Lima,11943142718
724283,Camila Rocha,11900903436
438987,Camila Rocha,11987708583
280058,Ricardo Mendes,11925939988
470502,Ricardo Mendes,11980866157
653920,Ana Pereira,11934043359
731638,Juliana Costa,11900248872
222532,Paulo Santos,11984256032
124804,Paulo Santos,11984733133
399392,Fernanda Alves,11905192480
772515,Camila Rocha,11993906630
627602,Camila Rocha,11973233284
501157,Paulo Santos,11949394799
627664,João Silva,11990778224
765261,Juliana Costa,11945011312
996172,Juliana Costa,11937334073
392742,Fernanda Alves,11977380617
432563,Ricardo Mendes,11902466134
292180,Lucas Lima,11991030440
474320,João Silva,11983214067
735074,Ricardo Mendes,11950999720
999304,Camila Rocha,11904341473
980523,Ricardo Mendes,11965174269
440509,Fernanda Alves,11927614301
778756,Ana Pereira,11986965601
660222,Carlos Oliveira,11920149641
294610,João Silva,11952983656
712611,Ana Pereira,11983904614
978225,Lucas Lima,11920010347
452577,Paulo Santos,11920910036
109276,Fernanda Alves,11992411480
774776,Carlos Oliveira,11941210809
569761,Maria Souza,11979891939
948243,Camila Rocha,11940701832
475506,Camila Rocha,11919433655
177316,Ricardo Mendes,11989568371
982808,Juliana Costa,11921751520
672400,Maria Souza,11979722642
719570,Ricardo Mendes,11945366884
919769,Juliana Costa,11907094732
129347,Paulo Santos,11908721342
741413,Ana Pereira,11935765686
223999,Ana Pereira,11931215336
778254,Carlos Oliveira,11921190006
444041,Camila Rocha,11966917266
895106,Juliana Costa,11917039459
667541,Juliana Costa,11937195966
659508,Fernanda Alves,11963191485
519700,João Silva,11975173477
790383,João Silva,11933351506
450159,Lucas Lima,11934248028
357296,Fernanda Alves,11963125418
362755,Lucas Lima,11972619058
816754,Lucas Lima,11998846186
989945,João Silva,11921518827
421984,Lucas Lima,11935277553
781819,Ana Pereira,11976422216
834271,Carlos Oliveira,11962546172
526835,Maria Souza,11957770163
950919,Maria Souza,11968882631
112623,Lucas Lima,11961749084
887690,Juliana Costa,11929090541
281094,Ricardo Mendes,11970377793
144063,Maria Souza,11924281660
958166,Camila Rocha,11926611536
233064,Ana Pereira,11978032368
545864,Juliana Costa,11971586032
200880,Juliana Costa,11932819050
626757,Carlos Oliveira,11965803473
181037,Carlos Oliveira,11940106386
987091,Ana Pereira,11998500020
691255,Fernanda Alves,11968372744
617802,Juliana Costa,11920340335
649445,Juliana Costa,11994254384
749371,Camila Rocha,11930774037
331395,Lucas Lima,11960373190
372475,Maria Souza,11969954381
674156,Carlos Oliveira,11936541456
847956,Maria Souza,11909601263
526460,Lucas Lima,11951616204
587037,Juliana Costa,11918253383
852609,Carlos Oliveira,11968805589
531169,Camila Rocha,11979694309
633958,Fernanda Alves,11938331452
118620,Carlos Oliveira,11936759377
276753,Juliana Costa,11910219881
220115,Paulo Santos,11966386168
153431,Lucas Lima,11946359078
239698,Lucas Lima,11988708457
492008,Lucas Lima,11987495929
517541,Juliana Costa,11980356390
990327,Camila Rocha,11935248294
901960,Paulo Santos,11912587220
127912,Juliana Costa,11999582548
938400,Fernanda Alves,11972089040
969515,Camila Rocha,11941632116
275549,Ricardo Mendes,11931693904
722540,Ricardo Mendes,11943335338
728390,Lucas Lima,11914376765
137607,Ricardo Mendes,11918898674
133669,Juliana Costa,11959631098
213234,Carlos Oliveira,11925144518
897688,Paulo Santos,11941957800
389103,Carlos Oliveira,11977683600
675097,João Silva,11960455860
626987,Ana Pereira,11902635886
854992,Juliana Costa,11999493806
930188,Camila Rocha,11994889188
991360,Paulo Santos,11981063796
409332,Lucas Lima,11932937097
714970,Lucas Lima,11983466605
803054,Fernanda Alves,11968224336
648695,Juliana Costa,11961093406
912466,Ana Pereira,11944769344
754838,Lucas Lima,11955320390
187250,Fernanda Alves,11935940007
352827,Lucas Lima,11928676022
833156,Paulo Santos,11979417883
839798,Ana Pereira,11956234072
113353,Ricardo Mendes,11907377092
780257,Camila Rocha,11914695716
149533,Fernanda Alves,11973018091
698846,Carlos Oliveira,11980011984
398661,João Silva,11984541133
493378,Lucas Lima,11990547337
504112,Ana Pereira,11962206322
684253,Lucas Lima,11963653775
194976,Paulo Santos,11982832491
854847,Camila Rocha,11915806596
617073,Lucas Lima,11990673320
745355,Carlos Oliveira,11912670883
472480,Ana Pereira,11913813732
717900,João Silva,11907988056
219022,João Silva,11951665326
113003,Ricardo Mendes,11906815680
960468,Lucas Lima,11972986160
972735,Carlos Oliveira,11981942007
120214,Fernanda Alves,11947172210
769102,Ricardo Mendes,11901315216
727216,Lucas Lima,11906654807
533709,Ana Pereira,11935816811
375529,Paulo Santos,11945701784
330686,Paulo Santos,11941483105
578994,Maria Souza,11963056778
830339,Fernanda Alves,11951178385
880483,Ana Pereira,11901321877
105077,Camila Rocha,11904762649
955063,João Silva,11913435126
898558,Juliana Costa,11978769369
233902,João Silva,11910642796
796066,Maria Souza,11982510631
378746,Juliana Costa,11914172101
786819,Fernanda Alves,11914800373
605736,Maria Souza,11946413016
186637,Paulo Santos,11953596816
386631,Camila Rocha,11932268170
366918,João Silva,11946869945
816298,Lucas Lima,11951301166
677064,Juliana Costa,11913421452
677938,Paulo Santos,11965939440
261399,Lucas Lima,11995826961
789340,Camila Rocha,11919901953
339289,Fernanda Alves,11946714175
181488,Camila Rocha,11962870012
981311,Ana Pereira,11952053485
968781,Fernanda Alves,11973234386
607480,Ricardo Mendes,11980480485
442358,Ana Pereira,11997352374
311793,Paulo Santos,11929195191
721300,Fernanda Alves,11907802132
454195,Fernanda Alves,11934411082
189183,Ana Pereira,11994923396
118769,Camila Rocha,11936914762
615994,Juliana Costa,11995701875
530688,Carlos Oliveira,11971416079
630870,Juliana Costa,11947416717
679088,Ana Pereira,11933282813
256363,Carlos Oliveira,11922378732
335832,Carlos Oliveira,11981358079
342682,Fernanda Alves,11920972956
851772,Ana Pereira,11926548963
691966,Maria Souza,11981177614
128348,João Silva,11910787581
856301,Lucas Lima,11936060758
801448,João Silva,11991507625
537410,Juliana Costa,11908042367
456900,Juliana Costa,11959014607
209096,Fernanda Alves,11901524814
121354,Camila Rocha,11951409307
537965,Ana Pereira,11961626277
150547,Lucas Lima,11973621631
659016,Juliana Costa,11992580128
109609,Fernanda Alves,11980645533
810763,Carlos Oliveira,11969782978
